feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,emotion
-275.70712,84.19793,14.085657,29.523853,3.993404,-12.597293,3.0161324,-1.7509931,-3.708649,-2.287724,-8.677107,0.74545944,-0.20812608,0.050641887,0.1160124055631868,happy
-335.35913,99.99802,19.562891,31.924997,7.505714,-10.04074,-3.5121224,-1.959946,-0.39821678,2.6670349,-4.942651,-1.0889603,1.3073075,0.020480933,0.0851729543585526,neutral
-402.3566,112.00249,44.020813,31.906425,13.7100525,-0.7206549,-2.892156,-2.4498696,-1.6145496,1.0186347,-1.6079755,-2.9734583,-0.85771847,0.008956735,0.0542646585051546,sad
-309.9736,69.72233,36.83941,28.113806,9.374212,-3.9935274,-2.2190554,-5.722006,-2.28744,-4.3053255,-3.7540352,3.1962037,-0.7298145,0.03591006,0.1745264196908602,angry
-384.15884,78.93501,53.986843,30.908442,15.334955,6.7327595,0.45575887,-3.5460253,-2.4259949,-1.5944041,-1.2487537,-2.039442,-1.3894109,0.00976546,0.1530056423611111,disgust
-376.58,83.93757,49.9164,32.41818,14.926485,5.7027216,-2.38964,-4.7942123,-2.5751944,-4.872746,-1.3760679,-2.2786465,-0.77394164,0.012564469,0.1239631558641975,fear
-328.04843,78.968704,40.88931,30.031515,13.247623,-4.7362823,-2.420509,-5.394617,-4.5353208,-2.9506311,-6.161009,1.9901357,-1.3695549,0.031254552,0.1391972409018987,happy
-330.67862,75.656364,44.746693,34.573444,13.627622,-4.555669,-7.271904,-5.6527543,-6.025875,-3.3933837,-2.3102376,0.75325125,-0.61486554,0.022370014,0.156048583984375,neutral
-392.53772,86.00301,56.24298,33.775433,12.921117,6.47842,-5.5305567,-3.297236,-3.534224,-4.21314,0.63241386,-1.5948212,-0.9871425,0.008425192,0.1158811891233766,sad
-257.25623,70.96377,22.921381,23.587208,-4.0928025,-6.116609,0.6881216,-9.645392,-2.6217508,-3.4935174,-3.684168,1.2181455,-0.8180664,0.0679217,0.1789987664473684,angry
-371.81046,97.53112,42.21005,26.740774,3.4768858,5.3753033,0.37614572,-4.7207685,0.54975575,-2.6246269,-0.6858508,-0.17774577,-0.09176308,0.010226838,0.1059634560032894,disgust
-366.96448,100.47576,40.843674,28.399118,6.802427,-0.26793388,-1.2602501,-5.6101284,-0.8298799,-1.9996189,0.5869472,1.4400622,-0.37685484,0.015818203,0.0878251238567073,fear
-290.36533,86.10156,29.447533,20.170027,-0.26614562,-3.9098144,0.074346006,-10.374794,-3.9912746,-2.4579914,-5.704022,2.3198364,-0.30284196,0.04076039,0.1453211167279411,happy
-302.7847,89.29612,32.127937,24.158482,-4.947032,-0.3218122,-0.5542165,-10.401845,-2.4967706,-5.8699317,0.4279984,1.8155503,-2.9091992,0.028057372,0.143427600599315,neutral
-401.03195,105.76217,51.0893,22.321192,6.1149626,8.035506,-0.1115698,-1.9696519,-0.06311756,-2.2024052,0.9643487,0.6037873,0.53929967,0.007684757,0.076295664612676,sad
-322.03122,89.72093,32.992847,34.439445,8.038239,-3.2252767,-2.2143946,-4.7352962,0.578225,-5.16953,-7.3339977,5.373018,-2.7400792,0.03151437,0.0817938910590277,angry
-337.24707,89.39721,37.813217,37.89747,13.160861,-3.0486016,-3.461684,-3.0802886,-2.0226595,-8.326721,-5.174647,-0.59492594,-5.867657,0.022763178,0.0745467000932835,disgust
-349.01526,93.917816,36.679314,35.391575,10.916546,-0.3010149,-1.1149783,-3.9455752,0.3027168,-5.3428736,-3.7870026,0.58686376,-6.1649294,0.022617329,0.0618057250976562,fear
-336.7014,93.93263,30.758886,36.816105,11.923287,-5.993537,-0.95143837,-4.0655065,0.016180446,-3.6976569,-3.4388988,-0.10942129,-4.8554316,0.035537504,0.0546351841517857,happy
-365.63638,104.59127,38.428406,32.320557,14.781248,-1.2279438,-3.283233,-3.8735805,0.74032056,-6.241646,-5.4066253,1.8154166,-2.3277285,0.017722016,0.0594482421875,neutral
-380.07724,94.10795,39.05692,42.31211,17.32653,3.3340049,-3.867526,-1.4545786,1.4689682,-4.3365884,-2.2457056,-0.7005045,-2.3060448,0.011538561,0.0613162878787878,sad
-258.15396,86.66013,10.7719755,18.179802,-1.5770271,-3.3907883,4.14576,-6.6600895,-2.8176522,-2.945284,-4.2551174,2.7319057,-3.6372068,0.068602994,0.1023833786231884,angry
-280.46692,100.31193,25.635025,14.844229,-4.6437654,-2.660139,2.7995932,-9.6270685,-7.2002673,-1.5242155,1.1586835,1.3694661,-7.006265,0.06031154,0.0848747702205882,angry
-362.44092,101.26316,39.136738,24.478336,5.448515,5.3877153,5.359139,-6.24656,-2.041884,-2.4905882,-0.002563223,2.8756747,-4.511422,0.015895775,0.078348362699468,angry
-390.23123,105.25236,47.783653,20.741179,9.386477,6.3004003,2.6330113,-1.8140594,-3.1361027,-1.6043906,-1.099808,0.85303175,-4.609103,0.012275279,0.0626927425986842,disgust
-367.63593,104.390465,38.65807,18.006935,6.2747307,10.847073,2.8640988,-4.270109,-5.240971,-1.5048332,-1.794748,-2.6446488,-5.187944,0.01503881,0.0673686594202898,disgust
-378.11603,107.415184,42.596607,20.500826,8.276832,8.549515,2.1967678,-2.7849267,-5.4801545,0.74987787,1.5711635,-1.2621206,-4.447162,0.016024929,0.0580669202302631,disgust
-300.6141,94.16105,26.375208,18.001696,2.0468736,-0.6016033,-0.5022206,-9.737082,-4.618052,-2.0211248,-3.2990406,-1.8074301,-5.2532506,0.06513594,0.0851803102355072,fear
-391.23,106.01359,42.919632,23.79009,14.338425,8.302425,0.6414785,-0.36543077,-4.4926753,-2.1669748,3.5617564,1.3854192,-4.587505,0.011098865,0.0619791666666666,fear
-396.86868,104.51607,45.724247,25.653896,12.946184,7.241333,0.09415494,-1.5999377,-2.9832275,-2.7737432,2.4148211,0.40823781,-4.569294,0.010426221,0.0633254278273809,fear
-373.17545,103.48255,45.3265,20.223171,10.050524,5.515187,5.6859655,-1.7759143,-6.3198547,-2.0243907,2.4091969,2.9346983,-4.853448,0.012900197,0.0694841657366071,happy
-375.8982,101.25475,43.19702,20.690023,7.4772696,11.377528,5.163819,-6.120127,-6.996723,-1.6339489,1.6994251,1.1811999,-2.6726172,0.016452419,0.06683349609375,happy
-344.6218,107.43919,36.784637,17.285755,7.7541537,4.8091574,2.0565507,-4.845463,-7.3312116,-2.9295876,-4.010161,0.5481009,-2.5968866,0.019104794,0.0704012784090909,happy
-390.37592,105.25851,45.4834,27.968706,12.605092,7.9993114,4.793726,-3.5352554,-4.0890713,-1.922817,0.18009524,2.4005828,-3.7973132,0.014767921,0.05517578125,neutral
-433.1902,108.14628,57.356277,28.419634,15.4498825,13.264226,5.72027,-1.4560714,-3.2684927,-2.2568033,3.3476171,1.3562574,-4.881745,0.0068650134,0.0443402458639705,sad
-418.60852,112.40684,52.459816,23.99839,13.444937,12.265901,4.643093,0.23512469,-5.2178226,-5.0179853,5.1427402,2.5680916,-5.8287816,0.008671176,0.0466265762061403,sad
-408.03433,106.04352,47.743553,29.02188,13.781987,10.781917,3.0646324,-1.0925802,-1.3432474,-1.759338,2.0232215,1.9850062,-5.1238856,0.008547,0.0543405633223684,sad
-366.32938,105.04199,39.953186,32.36104,10.718021,-0.64762944,4.523407,-1.851928,-4.999717,-3.7030334,-1.5069493,-1.6447549,-9.520784,0.01717681,0.0570217225609756,angry
-382.54166,115.24405,38.718414,23.871729,22.525965,3.7146058,-3.107244,6.8030653,-2.3676944,-7.3952465,3.552014,-0.83407694,-9.113968,0.01556843,0.0436197916666666,disgust
-384.0001,103.28985,35.996216,33.529697,15.559017,2.4963934,2.662698,-2.6978893,-2.033341,-4.1604443,-1.5393369,-3.1242557,-8.079514,0.012848592,0.0557047526041666,fear
-265.95212,99.26371,14.77909,27.432621,1.4302684,-6.805082,0.88610744,-10.52765,-6.489502,-10.980635,-3.5829444,3.0472312,-8.7975445,0.05756984,0.0702561598557692,happy
-367.09885,112.22,38.859074,25.647684,10.342376,0.7781912,3.8518107,-4.272254,-1.7069789,-2.635999,-1.1866153,-1.6205902,-6.472395,0.018568914,0.0542069692460317,neutral
-374.50262,112.34778,32.42652,30.667671,19.56091,-0.77083606,-1.9826696,1.7628019,-4.1252975,-7.5726357,3.7763786,0.816517,-8.171798,0.019597836,0.0481796264648437,sad
-340.48288,96.87255,31.55526,29.320068,10.689747,1.1870027,0.6519295,-3.289035,0.13922301,-4.5523243,-2.0551813,3.0899665,-6.233069,0.023375966,0.0700961026278409,angry
-406.40878,111.05606,49.67797,29.866682,16.233538,7.824499,-3.2674873,-2.503602,2.169805,-0.17492142,2.0858521,-1.9452844,-6.0107856,0.009630338,0.0455857180477528,disgust
-380.90826,106.01465,43.787895,30.485281,18.241192,8.62939,-5.2507143,-6.072797,-0.11281091,-2.0009289,-2.194595,-2.1621041,-4.497586,0.012966765,0.05296630859375,fear
-340.63556,107.55128,34.166992,22.814007,14.162633,1.4290577,-5.35257,-3.4404712,-3.5301666,-4.6915464,-2.5580676,-1.0484598,-6.824088,0.021469604,0.06005859375,happy
-385.91815,110.222145,43.20416,27.26087,17.699,4.1860557,-2.1960874,0.51589173,-1.535567,-1.4224508,0.30770323,-2.3056445,-6.6413207,0.012245499,0.0516329033430232,neutral
-390.3879,112.188156,41.639984,27.596193,18.64094,4.7131095,-5.2385993,0.5355595,0.50793916,-2.2341092,2.6301248,0.9737619,-6.006462,0.010468851,0.04888916015625,sad
-323.84537,85.13081,39.90109,31.356056,10.826427,-2.141332,-2.441926,-4.01522,-2.4469578,-6.379408,-3.6678169,2.6682398,-6.390207,0.033618376,0.1092228084415584,angry
-394.6243,97.34907,53.278503,31.616661,15.067087,7.971131,0.9630572,-3.1497922,-2.537402,-4.131503,0.1272921,-1.0147568,-6.319798,0.011372779,0.0715115017361111,disgust
-372.50726,96.15196,49.470016,34.94838,16.056992,2.5577528,-1.0834965,-7.5640907,-2.552413,-4.294758,-3.1524773,-0.26873946,-6.2269597,0.013209686,0.0729197376179245,fear
-287.72147,84.95288,29.217567,25.354612,10.759087,-5.7070146,-3.8904853,-4.142978,-4.072664,-6.187507,-8.450947,0.74343127,-6.4136868,0.034081034,0.0993392619680851,happy
-389.21826,99.48548,50.040226,31.717274,17.224062,1.6999784,-1.8347175,0.44456014,-0.31188324,-4.1934466,-1.7233657,0.21951331,-7.2558675,0.012964292,0.0664173473011363,neutral
-408.28647,103.41286,53.678925,33.588814,15.870532,6.6360536,1.6957064,2.085654,0.7716741,-4.9027243,-1.0466114,-1.4233358,-5.4245973,0.010148126,0.051513671875,sad
-303.96994,107.4165,27.972368,17.704414,-3.0221508,3.282427,3.9799378,-2.6465366,-4.6556177,-4.212008,-3.7609243,-0.51152253,-6.037365,0.032657724,0.0668080647786458,angry
-370.82153,110.73587,37.3961,19.486565,13.051429,8.282868,0.13070649,-0.5730553,-2.8319168,-0.6710677,2.0461884,0.4464806,-5.8442535,0.017640911,0.0521253950140449,disgust
-330.3401,97.130646,31.438452,24.490723,9.750371,6.788784,-4.680857,-3.2473478,-3.070798,-3.5601113,-0.86169976,1.0560588,-3.8381138,0.024830256,0.0714742726293103,fear
-316.07153,114.880486,31.018066,12.617351,-4.4085526,1.4271994,2.1415262,-2.8656268,-6.4775534,-5.1299477,-0.97363126,0.19751605,-4.5964365,0.029002009,0.0635841498940678,happy
-352.67117,118.0596,36.72879,14.466666,2.1547997,3.572035,5.440213,-1.0096462,-3.2243855,-2.0230951,-1.1859463,-0.84258366,-5.5495257,0.020275565,0.0534811580882352,neutral
-378.17825,111.65934,36.620247,27.279406,9.971471,6.698862,2.152331,1.1924509,0.007362522,-4.839559,-0.6582132,1.236796,-4.570187,0.014698437,0.0531629774305555,sad
-374.43555,105.01465,41.40852,23.445793,14.824496,6.380664,-1.2129449,-2.082064,0.5119157,-1.1335866,1.7574816,-1.08693,-4.227877,0.010910947,0.0784242691532258,angry
-414.3765,107.068634,53.387634,27.780682,15.625215,9.309127,0.87640077,-1.3124865,-1.074194,0.2636649,1.3210962,-4.527805,-5.86258,0.008713547,0.0489643895348837,disgust
-354.04556,100.53501,39.190163,24.59485,12.317276,9.008121,-0.7451575,-2.7882125,-0.30569473,-1.1977489,-1.4207814,-3.4428713,-4.5525193,0.014946097,0.0757973030821917,fear
-304.4682,97.700645,30.210833,20.869091,5.3268285,-0.75696784,0.17988813,-9.391716,-4.7491865,-3.8153696,-2.7967799,0.7217517,-9.515662,0.038101356,0.0771771599264705,happy
-395.03885,108.918465,46.61979,25.625517,16.428528,7.4719357,1.3914546,-2.7942512,-5.4956293,-0.995735,-0.64002657,-3.0529327,-6.798768,0.013800756,0.0532670454545454,neutral
-395.94513,111.966484,45.27742,26.130451,15.641231,11.334839,-1.2668222,-3.7145545,0.5116497,-3.9279213,0.42685986,-0.80401975,-7.1930823,0.010560161,0.0544124119718309,sad
-342.36356,111.15289,40.742287,23.083178,-0.2636854,-0.20595072,3.311726,-4.2525835,-3.2081413,-3.5452018,-4.03525,1.7484313,-4.952455,0.025213772,0.0631941829819277,angry
-370.46902,111.0892,46.52215,23.860737,2.8252792,4.655674,5.3520575,-2.9928253,0.56449157,-2.5980701,-0.01707674,1.0173436,-4.6280804,0.016864138,0.0609363374255952,disgust
-357.37344,108.651474,47.99344,26.431217,5.6514087,0.77640456,1.2776978,-5.47004,-2.9203672,-3.796569,-4.1241517,0.35015878,-6.726924,0.024145849,0.0591303228021978,fear
-335.04706,115.88498,44.002193,22.282127,-3.366158,-1.9715898,2.2504122,-5.505672,-2.9399562,-7.039699,-5.5948725,-0.06458013,-5.1390605,0.031542975,0.0590988685344827,happy
-355.10144,117.48245,40.92382,27.280802,5.133721,-0.051569317,3.561843,-0.8536762,-1.7114133,-5.5041533,-2.0636368,2.0693736,-6.4798284,0.017962132,0.052001953125,neutral
-369.90393,121.64409,45.91649,21.631477,2.2323263,5.5540023,4.4136434,-3.1413553,-2.575319,-6.0789404,-1.7612251,1.3096204,-2.9190612,0.017904656,0.0518329326923076,sad
-265.49548,74.39477,38.90173,25.215841,-5.245698,-4.2894025,-2.2198522,-7.552809,-4.5303345,-5.8256335,-6.0813665,2.6409276,-3.1296208,0.09485344,0.0830256764481707,angry
-383.70428,101.69929,53.23319,28.128242,6.9580026,6.2916403,-0.063898616,-4.36581,3.0322719,-1.9493254,0.78167933,1.2818658,-5.8201795,0.012754509,0.0807874177631579,disgust
-346.5915,99.751144,51.22741,28.86752,1.3548459,1.9732453,1.0970596,-3.991484,-1.0847042,-4.159465,-3.7979004,0.15169078,-7.2684636,0.030629303,0.0706436332614942,fear
-312.56735,99.661095,43.325928,28.411167,-2.55727,-7.0491943,-0.41055357,-9.358066,-4.6146364,-6.561658,-6.8981347,-0.4014455,-1.877915,0.03627447,0.0793375651041666,happy
-326.45935,108.07217,40.32631,25.84292,1.3500946,-5.535571,-1.2899748,-5.1541796,-4.4143114,-5.1504827,-6.5422926,2.9328403,-3.1916244,0.027615037,0.066865234375,neutral
-398.1586,113.915306,53.965363,27.635061,8.613193,5.6236053,0.6299424,-1.256129,0.78635466,-3.304063,-0.96640366,-0.54585356,-3.095655,0.01419604,0.0506334806743421,sad
-360.2089,94.72024,33.14657,28.933573,14.614853,0.48482466,-0.13535368,2.5462482,-0.038879402,-1.2467458,-4.6438484,0.983821,-2.9061174,0.017429203,0.0878854851973684,angry
-404.59357,106.40735,46.86612,26.514977,17.639166,7.4058795,-2.413986,-2.576645,0.52008563,0.024168622,-1.9332323,-1.6932584,-4.6016245,0.009000151,0.0594027650122549,disgust
-332.11612,96.40465,33.910816,23.469519,11.397822,3.070706,-3.832862,-3.6121235,-3.3573134,-1.339893,-3.6626065,-1.7455499,-4.1954684,0.02750472,0.0639589608433734,fear
-346.8328,101.0853,33.91238,26.405119,13.007044,-1.3003811,-3.3592384,-1.6150826,-1.1482266,-3.3516564,-1.8081394,-1.9577808,-4.842323,0.025445336,0.064547452059659,happy
-378.77878,101.947845,39.494164,24.109444,16.41864,3.432758,-2.1699932,-1.7499403,0.4957121,-1.1591498,1.2218481,0.26078174,-5.2992287,0.013374788,0.0697880497685185,neutral
-377.2643,105.99682,41.708107,22.531933,13.416029,3.9255843,-3.521835,0.08293898,-0.30896595,-0.33636335,-1.9537723,-1.1356786,-3.068895,0.013377513,0.0639051649305555,sad
-312.30276,70.02425,38.600224,30.99972,13.745084,2.772078,-4.5133533,-4.239786,-2.699944,-3.5416555,-3.0533025,2.763409,-6.398421,0.023902511,0.172347359035326,angry
-388.69577,84.5748,54.823837,28.766603,21.454508,6.7707815,-0.13377905,-1.5606288,-1.3604431,0.48507497,-1.2283069,-0.1413965,-3.2469223,0.011262765,0.1299878192204301,disgust
-320.59628,73.65367,43.97482,27.763138,14.498725,3.3748112,-1.5334177,-10.543073,-3.805896,-3.0391603,-4.574094,-1.0815387,-7.075729,0.023738233,0.1589427274816176,fear
-286.71664,70.01389,38.98967,18.850836,12.512158,-1.2771109,-2.645227,-9.168156,-7.120604,-1.171075,-3.5438137,-1.203884,-6.261874,0.02909832,0.207021484375,happy
-368.00665,82.08688,54.3114,29.5279,22.413227,3.5618224,-2.7760162,-4.0075994,-3.1918216,-4.2305927,-5.0072966,1.5095422,-4.9798675,0.014112557,0.1287293365036232,neutral
-377.1474,80.1908,50.93953,34.014057,20.196512,6.610003,-3.21616,-1.9045322,1.4050124,-3.300716,-2.0666616,2.5271277,-5.3836203,0.010285636,0.1179162779850746,sad
-311.60678,95.29383,34.312702,19.866346,1.9673281,2.2450464,0.91679054,-4.170073,2.16855,-3.916794,-2.1919363,2.3648782,-6.546583,0.030886708,0.1113565134447674,angry
-364.47418,107.18715,36.378155,25.47679,10.482206,5.5165997,-2.6725373,-0.05682674,-2.0236135,-0.9775173,4.4214478,-2.0461125,-4.381007,0.016570901,0.064727783203125,disgust
-364.23798,98.75938,42.20048,26.002262,10.087271,7.414994,-0.4454499,-3.6525211,-0.56673956,-2.3414812,-0.6852267,-1.0478902,-5.4729757,0.013017874,0.0873260498046875,fear
-311.4784,104.69127,34.62954,18.731247,2.7456322,2.3898954,-1.1595815,-9.863262,-2.9862103,-3.0103621,-3.335426,-3.4985337,-9.75491,0.027068038,0.0950558684593023,happy
-394.02148,108.94663,49.548023,25.72276,11.147808,6.7633977,3.9199786,-2.367247,-1.8032405,-0.80626845,-0.9311117,0.3455146,-2.9477534,0.012243372,0.0604617096656976,neutral
-384.2354,106.50127,46.096928,27.344084,12.598848,8.035544,0.71761364,-4.02856,1.0647496,0.31278038,-1.8284603,0.61727583,-3.706038,0.011980444,0.0577566964285714,sad
-229.49515,87.00851,3.195133,22.68737,5.612804,-12.030058,-6.5187325,-10.8759165,-1.241431,0.9003071,-9.408449,2.9139466,-4.3083243,0.12444142,0.0951760912698412,angry
-299.38303,89.19168,23.94428,33.290066,12.338431,-8.663174,-0.6967829,-7.378784,-1.3721092,0.9315696,-9.086604,-0.6429079,-4.309043,0.04922852,0.0941676089638157,disgust
-384.91644,91.28913,39.904377,35.116333,17.566336,2.0367694,3.223099,-1.622859,2.9507594,-0.0737022,-4.5468893,-0.86737645,-3.0816178,0.008726431,0.0823880709134615,fear
-305.53595,100.38197,23.366924,28.123648,11.172819,-7.0881824,-7.504342,-8.796857,-2.4873052,-1.1976441,-9.6192875,-0.6720465,-3.3430307,0.04784808,0.0681315104166666,happy
-346.51773,111.05992,30.094467,27.81017,14.896121,-3.2553906,-9.07889,-11.781394,-0.23970738,-2.4798546,-4.486845,-1.0348468,-4.681079,0.027709387,0.0635566086065573,neutral
-377.78308,105.73895,39.149544,34.01931,15.891155,-1.5548171,-3.7844913,-10.158039,-2.9285684,-0.1386713,-3.9618871,-2.4288273,-2.213795,0.01394847,0.0648893229166666,sad
-188.20937,64.6585,-2.5188296,15.244866,-0.6431967,-8.055705,-3.3253415,-7.111607,-2.2283206,2.5822523,-9.792185,-2.1247103,-2.6879053,0.17588286,0.1114814226017441,angry
-332.92737,122.571045,28.238289,11.757346,2.0514307,2.8968863,0.31674734,-7.6547174,-3.172983,-0.6455536,1.5940238,-0.22181278,-7.6255,0.028591229,0.0654635959201389,angry
-323.37698,112.14887,26.867859,12.26913,5.8386045,2.1289604,1.5150744,-3.580019,-5.3952184,-2.1422253,-0.33292452,-0.72414327,-7.5671024,0.03845579,0.0722174845950704,angry
-375.7021,111.68428,38.165794,24.779661,10.391636,6.8896585,2.1044843,-5.467509,-2.551505,-0.40143365,2.080032,-1.1250639,-6.6246433,0.016042294,0.0593478732638888,disgust
-389.39026,114.48111,41.24945,24.050539,15.208697,5.172588,-0.39254043,-2.6907156,-1.336853,2.1211662,0.8546876,-2.261645,-6.793684,0.010737016,0.0590140427215189,disgust
-305.5134,114.39945,16.42074,11.499759,6.2638235,-1.8724427,0.68701416,-4.695437,-4.5502367,0.6983356,-1.4790815,-1.4332302,-8.39481,0.037414342,0.0783838478915662,disgust
-357.37164,98.965576,36.7329,21.937801,11.065906,6.992272,2.958684,-3.6448183,-1.8713691,1.2987204,-2.2321355,-3.5965083,-5.3093095,0.019626359,0.0753745549841772,fear
-399.36707,113.86142,46.98583,24.511583,13.455496,7.497357,-0.32547092,-3.7525084,-3.2503145,-1.4593308,1.1381679,-0.70571035,-3.8170433,0.010971505,0.0590619648972602,fear
-376.2345,112.4707,39.689365,25.873543,9.208112,3.0723548,1.0090476,-5.2433314,-0.33607212,-2.8029299,0.9186616,-0.05129743,-7.6489773,0.015117858,0.0631438873626373,fear
-356.09592,117.47413,32.847645,23.19451,6.4012465,4.2378016,5.054132,-6.6099606,-1.9844521,2.773633,-1.2092582,-1.7096078,-6.2175355,0.01584745,0.0624175629058441,happy
-380.64233,107.881134,40.532505,24.378624,13.882695,2.8254135,2.186861,-2.8844233,-3.9771183,2.794472,0.22965564,-0.5574703,-3.916091,0.012395911,0.0787760416666666,happy
-363.32446,113.4148,37.59874,23.808262,6.234661,3.546211,2.7612503,-7.4899225,1.9424059,2.6835988,-2.0132666,-2.3312798,-6.155051,0.017481968,0.067901611328125,happy
-367.6167,115.54721,37.670437,23.369287,8.689771,2.995991,0.9543564,-5.772096,-4.3097897,-3.4792657,1.9837979,1.7401601,-5.8479314,0.017070329,0.0608753551136363,neutral
-405.16714,109.2143,47.48901,25.986486,13.425463,10.437159,4.0490584,-2.9263463,-0.9508631,-0.6869581,1.7841473,-1.145218,-4.616807,0.00990155,0.0619692595108695,sad
-399.8571,110.57056,48.600998,20.458546,12.699626,10.135399,2.1833844,-0.61101776,-0.46822324,0.0042803646,2.7359755,-1.5874615,-2.7707562,0.010007432,0.0749545162671233,sad
-410.36487,111.37853,50.522808,24.594381,11.665822,8.368241,2.3293104,-4.0266204,-2.146514,1.1336817,2.599609,-1.5961299,-5.186913,0.009090427,0.0593124561095505,sad
